Strain,Condition,Time,OD600
EC-249,-met,9.696969696969697,0.3789475676306811
EC-249,-met,9.8989898989899,0.42957103191939255
EC-249,-met,10.1010101010101,0.38431764429151727
EC-249,-met,10.303030303030303,0.4262969721022085
EC-249,-met,10.505050505050505,0.31669090286594254
EC-249,-met,10.707070707070708,0.40037044954872475
EC-249,-met,10.909090909090908,0.41550560733458064
EC-249,-met,11.11111111111111,0.3352326254447799
EC-249,-met,11.313131313131313,0.32552930341520286
EC-249,-met,11.515151515151516,0.3719236851313053
EC-249,-met,11.717171717171716,0.3864415764882568
EC-249,-met,11.919191919191919,0.46419839812431746
EC-249,-met,12.121212121212121,0.4458831803533482
EC-249,-met,12.323232323232324,0.4697006278740269
EC-249,-met,12.525252525252524,0.32448220219800267
EC-249,-met,12.727272727272727,0.35524959373341114
EC-249,-met,12.929292929292929,0.5309182529888311
EC-249,-met,13.131313131313131,0.39748076569306506
EC-249,-met,13.333333333333334,0.3770661180359457
EC-249,-met,13.535353535353535,0.38912541591230354
EC-249,-met,13.737373737373737,0.38978893397198133
EC-249,-met,13.93939393939394,0.38698648120458273
EC-249,-met,14.141414141414142,0.4100554344174038
EC-249,-met,14.343434343434343,0.4257136571363313
EC-249,-met,14.545454545454545,0.4189859130950275
EC-249,-met,14.747474747474747,0.3509581511371359
EC-249,-met,14.94949494949495,0.4835178012100505
EC-249,-met,15.15151515151515,0.4359212291366421
EC-249,-met,15.353535353535353,0.33927169930131745
EC-249,-met,15.555555555555555,0.5007522861136762
EC-249,-met,15.757575757575758,0.4188665233304921
EC-249,-met,15.959595959595958,0.39229129562405746
EC-249,-met,16.161616161616163,0.34564692978525513
EC-249,-met,16.363636363636363,0.42062875593256027
EC-249,-met,16.565656565656564,0.41925535937866637
EC-249,-met,16.767676767676768,0.5131735089788408
EC-249,-met,16.96969696969697,0.3964828728995957
EC-249,-met,17.171717171717173,0.3705577334848232
EC-249,-met,17.373737373737374,0.44455575691510674
EC-249,-met,17.575757575757574,0.35932062986466207
EC-249,-met,17.77777777777778,0.4183241444572575
EC-249,-met,17.97979797979798,0.4179336471856876
EC-249,-met,18.18181818181818,0.36868465993854793
EC-249,-met,18.383838383838384,0.35765072310385326
EC-249,-met,18.585858585858585,0.3320022845038355
EC-249,-met,18.78787878787879,0.46320965644388795
EC-249,-met,18.98989898989899,0.41312740398804054
EC-249,-met,19.19191919191919,0.35293399465607117
EC-249,-met,19.393939393939394,0.42812223807864647
EC-249,-met,19.595959595959595,0.3440275211312814
EC-249,-met,19.7979797979798,0.35368248048678674
EC-249,-met,20.0,0.44496339347523356
EC-244,+ade,0.0,-0.02366014415872307
EC-244,+ade,0.20202020202020202,0.0835359047870243
EC-244,+ade,0.40404040404040403,0.08624571676897409
EC-244,+ade,0.6060606060606061,0.08874071056211717
EC-244,+ade,0.8080808080808081,0.07210559134305425
EC-244,+ade,1.0101010101010102,0.0322910409809944
EC-244,+ade,1.2121212121212122,0.016529867658375955
EC-244,+ade,1.4141414141414141,0.11778429593548123
EC-244,+ade,1.6161616161616161,0.12704431331662508
EC-244,+ade,1.8181818181818181,0.12454362379079909
EC-244,+ade,2.0202020202020203,0.08443182939792002
EC-244,+ade,2.2222222222222223,0.14985672061739952
EC-244,+ade,2.4242424242424243,0.26199363315847346
EC-244,+ade,2.6262626262626263,0.24035102850455692
EC-244,+ade,2.8282828282828283,0.18317629613025543
EC-244,+ade,3.0303030303030303,0.2401194904163505
EC-244,+ade,3.2323232323232323,0.19996880394297176
EC-244,+ade,3.4343434343434343,0.31594038884080494
EC-244,+ade,3.6363636363636362,0.31136549382453105
EC-244,+ade,3.8383838383838382,0.22358232146445783
EC-244,+ade,4.040404040404041,0.2495070389569297
EC-244,+ade,4.242424242424242,0.3959087864381166
EC-244,+ade,4.444444444444445,0.33909637070532467
EC-244,+ade,4.646464646464646,0.3696441872634787
EC-244,+ade,4.848484848484849,0.4448938509608142
EC-244,+ade,5.05050505050505,0.43602173634330604
EC-244,+ade,5.252525252525253,0.5083289082095273
EC-244,+ade,5.454545454545454,0.5259596381126634
EC-244,+ade,5.656565656565657,0.5889489736258265
EC-244,+ade,5.858585858585858,0.5834064429812694
EC-244,+ade,6.0606060606060606,0.5974421769476472
EC-244,+ade,6.262626262626262,0.7368186412002116
EC-244,+ade,6.4646464646464645,0.7372297269229712
EC-244,+ade,6.666666666666667,0.8077147173777721
EC-244,+ade,6.8686868686868685,0.8161216395101073
EC-244,+ade,7.070707070707071,0.9480096085339302
EC-244,+ade,7.2727272727272725,0.9502359009462454
EC-244,+ade,7.474747474747475,0.9407522184340389
EC-244,+ade,7.6767676767676765,1.029671158096947
EC-244,+ade,7.878787878787879,1.1264872655323919
EC-244,+ade,8.080808080808081,1.0281500081090014
EC-244,+ade,8.282828282828282,1.1829238660627883
EC-244,+ade,8.484848484848484,1.1810309917035962
EC-244,+ade,8.686868686868687,1.2424863495221574
EC-244,+ade,8.88888888888889,1.2761465277593182
EC-244,+ade,9.09090909090909,1.3544199408933486
EC-244,+ade,9.292929292929292,1.3576822249337006
EC-244,+ade,9.494949494949495,1.3872616627721577
EC-244,+ade,9.696969696969697,1.3626655636144078
EC-244,+ade,9.8989898989899,1.5136298164101918
EC-244,+ade,10.1010101010101,1.4536691923491405
EC-244,+ade,10.303030303030303,1.4881933519796953
EC-244,+ade,10.505050505050505,1.6293816174189102
EC-244,+ade,10.707070707070708,1.5222126525504027
EC-244,+ade,10.909090909090908,1.5965028638579433
EC-244,+ade,11.11111111111111,1.5365979214156216
EC-244,+ade,11.313131313131313,1.6116686847127881
EC-244,+ade,11.515151515151516,1.6393480845848432
EC-244,+ade,11.717171717171716,1.615553034752115
EC-244,+ade,11.919191919191919,1.5942821821795883
EC-244,+ade,12.121212121212121,1.5863622632379195
EC-244,+ade,12.323232323232324,1.732196510751297
EC-244,+ade,12.525252525252524,1.7064513369859635
EC-244,+ade,12.727272727272727,1.7106268967551408
EC-244,+ade,12.929292929292929,1.7617837904835068
EC-244,+ade,13.131313131313131,1.769667742868388
EC-244,+ade,13.333333333333334,1.6558435215498253
EC-244,+ade,13.535353535353535,1.6906689669981882
EC-244,+ade,13.737373737373737,1.8191005708324068
EC-244,+ade,13.93939393939394,1.7478632640963592
EC-244,+ade,14.141414141414142,1.8263964943876425
EC-244,+ade,14.343434343434343,1.7573492946007268
EC-244,+ade,14.545454545454545,1.7771603740171662
EC-244,+ade,14.747474747474747,1.8310802302826799
EC-244,+ade,14.94949494949495,1.8280665959132127
EC-244,+ade,15.15151515151515,1.8331447779225625
EC-244,+ade,15.353535353535353,1.7236019050768494
EC-244,+ade,15.555555555555555,1.8300873890017082
EC-244,+ade,15.757575757575758,1.8184445412292942
EC-244,+ade,15.959595959595958,1.7625020125954136
EC-244,+ade,16.161616161616163,1.7917024803369423
EC-244,+ade,16.363636363636363,1.7597951387172408
EC-244,+ade,16.565656565656564,1.747492863604564
EC-244,+ade,16.767676767676768,1.8487092995363708
EC-244,+ade,16.96969696969697,1.9069425383219984
EC-244,+ade,17.171717171717173,1.7509842093115762
EC-244,+ade,17.373737373737374,1.7346195468751469
EC-244,+ade,17.575757575757574,1.8654360507573826
EC-244,+ade,17.77777777777778,1.7678144683827963
EC-244,+ade,17.97979797979798,1.8126393637889833
EC-244,+ade,18.18181818181818,1.7632823187487876
EC-244,+ade,18.383838383838384,1.8683032554343602
EC-244,+ade,18.585858585858585,1.8142053042098558
EC-244,+ade,18.78787878787879,1.843551601124958
EC-244,+ade,18.98989898989899,1.8899726425377392
EC-244,+ade,19.19191919191919,1.8370082090325415
EC-244,+ade,19.393939393939394,1.829248275100957
EC-244,+ade,19.595959595959595,1.8763532970331123
EC-244,+ade,19.7979797979798,1.7893843910732266
EC-244,+ade,20.0,1.7749905949146152
EC-244,-ade,0.0,0.07267362775158864
EC-244,-ade,0.20202020202020202,0.010599149096871728
EC-244,-ade,0.40404040404040403,0.07199992641005475
EC-244,-ade,0.6060606060606061,0.05129918324022266
EC-244,-ade,0.8080808080808081,0.05546198770225416
EC-244,-ade,1.0101010101010102,0.06673680497874081
EC-244,-ade,1.2121212121212122,0.05725090678944232
EC-244,-ade,1.4141414141414141,0.0660646442005791
EC-244,-ade,1.6161616161616161,0.1058381608407772
EC-244,-ade,1.8181818181818181,0.16190248655720355
EC-244,-ade,2.0202020202020203,0.14183534085905136
EC-244,-ade,2.2222222222222223,0.1659104018738582
EC-244,-ade,2.4242424242424243,0.02880100010878174
EC-244,-ade,2.6262626262626263,0.20288779904416596
EC-244,-ade,2.8282828282828283,0.05152226460878595
EC-244,-ade,3.0303030303030303,0.036582827183369915
EC-244,-ade,3.2323232323232323,0.0996876611897961
EC-244,-ade,3.4343434343434343,0.08639109249398164
EC-244,-ade,3.6363636363636362,0.12936720072766125
EC-244,-ade,3.8383838383838382,0.03927679000301548
EC-244,-ade,4.040404040404041,0.14800575163464066
EC-244,-ade,4.242424242424242,0.09811527508239698
EC-244,-ade,4.444444444444445,0.11859159583747587
EC-244,-ade,4.646464646464646,0.1705278407374171
EC-244,-ade,4.848484848484849,0.1412922836150393
EC-244,-ade,5.05050505050505,0.24988115798788132
EC-244,-ade,5.252525252525253,0.25686883753183193
EC-244,-ade,5.454545454545454,0.13828930318035856
EC-244,-ade,5.656565656565657,0.16449902198944988
EC-244,-ade,5.858585858585858,0.24235285368732135
EC-244,-ade,6.0606060606060606,0.10306092842925764
EC-244,-ade,6.262626262626262,0.1003005265759574
EC-244,-ade,6.4646464646464645,0.231503589348744
EC-244,-ade,6.666666666666667,0.17745868660216135
EC-244,-ade,6.8686868686868685,0.18791022260093282
EC-244,-ade,7.070707070707071,0.22738284644176102
EC-244,-ade,7.2727272727272725,0.21575038524225387
EC-244,-ade,7.474747474747475,0.11818961479601633
EC-244,-ade,7.6767676767676765,0.2220791085393497
EC-244,-ade,7.878787878787879,0.2561205471389283
EC-244,-ade,8.080808080808081,0.22682604037393045
EC-244,-ade,8.282828282828282,0.17680504538051262
EC-244,-ade,8.484848484848484,0.2804499778600277
EC-244,-ade,8.686868686868687,0.21017453257433094
EC-244,-ade,8.88888888888889,0.14358025074498945
EC-244,-ade,9.09090909090909,0.18814302108021103
EC-244,-ade,9.292929292929292,0.13894702614688612
EC-244,-ade,9.494949494949495,0.1588395639631504
EC-244,-ade,9.696969696969697,0.3310255913316652
EC-244,-ade,9.8989898989899,0.22602623460242177
EC-244,-ade,10.1010101010101,0.21314331143837914
EC-244,-ade,10.303030303030303,0.1690327149241611
EC-244,-ade,10.505050505050505,0.10652229406263358
EC-244,-ade,10.707070707070708,0.19401276769445314
EC-244,-ade,10.909090909090908,0.2887605638191313
EC-244,-ade,11.11111111111111,0.23785414910242586
EC-244,-ade,11.313131313131313,0.21022501929855425
EC-244,-ade,11.515151515151516,0.2299582953348831
EC-244,-ade,11.717171717171716,0.2809111517611788
EC-244,-ade,11.919191919191919,0.1656270029551128
EC-244,-ade,12.121212121212121,0.2300065586064769
EC-244,-ade,12.323232323232324,0.19004651410330642
EC-244,-ade,12.525252525252524,0.21008105922095371
EC-244,-ade,12.727272727272727,0.24207551208344347
EC-244,-ade,12.929292929292929,0.1800765725058885
EC-244,-ade,13.131313131313131,0.19248636680318337
EC-244,-ade,13.333333333333334,0.23334210714477538
EC-244,-ade,13.535353535353535,0.24883633975370117
EC-244,-ade,13.737373737373737,0.26143350466007365
EC-244,-ade,13.93939393939394,0.1473610144371233
EC-244,-ade,14.141414141414142,0.21851468318511266
EC-244,-ade,14.343434343434343,0.27077486473307333
EC-244,-ade,14.545454545454545,0.1692614969486015
EC-244,-ade,14.747474747474747,0.06472588057657758
EC-244,-ade,14.94949494949495,0.21488230135020367
EC-244,-ade,15.15151515151515,0.2087540114302198
EC-244,-ade,15.353535353535353,0.21880359300233967
EC-244,-ade,15.555555555555555,0.26685889118605055
EC-244,-ade,15.757575757575758,0.15958244598435656
EC-244,-ade,15.959595959595958,0.11946981910290475
EC-244,-ade,16.161616161616163,0.16302476427077306
EC-244,-ade,16.363636363636363,0.14810100922187283
EC-244,-ade,16.565656565656564,0.21780265798901324
EC-244,-ade,16.767676767676768,0.1128248940412368
EC-244,-ade,16.96969696969697,0.2909524458689579
EC-244,-ade,17.171717171717173,0.07931122289759637
EC-244,-ade,17.373737373737374,0.14167846948530222
EC-244,-ade,17.575757575757574,0.161020290189513
EC-244,-ade,17.77777777777778,0.20427367562758159
EC-244,-ade,17.97979797979798,0.20811758101988354
EC-244,-ade,18.18181818181818,0.3129667431126753
EC-244,-ade,18.383838383838384,0.24993449827328515
EC-244,-ade,18.585858585858585,0.1906884263624688
EC-244,-ade,18.78787878787879,0.16123443913121988
EC-244,-ade,18.98989898989899,0.16585681138494476
EC-244,-ade,19.19191919191919,0.14815121571748996
EC-244,-ade,19.393939393939394,0.12252586119055932
EC-244,-ade,19.595959595959595,0.1770064934186575
EC-244,-ade,19.7979797979798,0.1991727301714756
EC-244,-ade,20.0,0.16242898289141794
EC-244,+his,0.0,0.022496330387532928
EC-244,+his,0.20202020202020202,0.0836819483404293
EC-244,+his,0.40404040404040403,0.06518939472567507
EC-244,+his,0.6060606060606061,0.0930641478713725
EC-244,+his,0.8080808080808081,0.13479199478937456
EC-244,+his,1.0101010101010102,0.07508899387502681
EC-244,+his,1.2121212121212122,0.08209226869301874
EC-244,+his,1.4141414141414141,0.14640682108785946
EC-244,+his,1.6161616161616161,0.07501944838233104
EC-244,+his,1.8181818181818181,0.1689962107690719
EC-244,+his,2.0202020202020203,0.2485510753339405
EC-244,+his,2.2222222222222223,0.04457431469816393
EC-244,+his,2.4242424242424243,0.19969786760592992
EC-244,+his,2.6262626262626263,0.1533043414247
EC-244,+his,2.8282828282828283,0.20906017922912312
EC-244,+his,3.0303030303030303,0.22056778886231712
EC-244,+his,3.2323232323232323,0.1489905787956557
EC-244,+his,3.4343434343434343,0.22131099431446383
EC-244,+his,3.6363636363636362,0.30087756779986713
EC-244,+his,3.8383838383838382,0.243801701049304
EC-244,+his,4.040404040404041,0.3660462570435771
EC-244,+his,4.242424242424242,0.2811422640489994
EC-244,+his,4.444444444444445,0.3009483749851313
EC-244,+his,4.646464646464646,0.36058620557720483
EC-244,+his,4.848484848484849,0.46511607712190955
EC-244,+his,5.05050505050505,0.496430949220151
EC-244,+his,5.252525252525253,0.4629231506847968
EC-244,+his,5.454545454545454,0.4896626193733404
EC-244,+his,5.656565656565657,0.5342367121674172
EC-244,+his,5.858585858585858,0.6163631198631029
EC-244,+his,6.0606060606060606,0.581423089204898
EC-244,+his,6.262626262626262,0.7269731358430471
EC-244,+his,6.4646464646464645,0.6978953096979973
EC-244,+his,6.666666666666667,0.8213649547410516
EC-244,+his,6.8686868686868685,0.775293694453077
EC-244,+his,7.070707070707071,0.8997668663064949
EC-244,+his,7.2727272727272725,0.8493068036701377
EC-244,+his,7.474747474747475,0.9236549825219613
EC-244,+his,7.6767676767676765,0.878948246201275
EC-244,+his,7.878787878787879,1.1175173472009134
EC-244,+his,8.080808080808081,1.0971750969951763
EC-244,+his,8.282828282828282,1.0539819118325375
EC-244,+his,8.484848484848484,1.002635636757191
EC-244,+his,8.686868686868687,1.1281537788569074
EC-244,+his,8.88888888888889,1.1343233014540697
EC-244,+his,9.09090909090909,1.1437220466120468
EC-244,+his,9.292929292929292,1.246396814694015
EC-244,+his,9.494949494949495,1.2842319925652625
EC-244,+his,9.696969696969697,1.2805920218504308
EC-244,+his,9.8989898989899,1.264743620297819
EC-244,+his,10.1010101010101,1.3643421228075994
EC-244,+his,10.303030303030303,1.3787874656345118
EC-244,+his,10.505050505050505,1.269740439327786
EC-244,+his,10.707070707070708,1.4001879159818742
EC-244,+his,10.909090909090908,1.3979932701804432
EC-244,+his,11.11111111111111,1.4679917243787683
EC-244,+his,11.313131313131313,1.531568468969375
EC-244,+his,11.515151515151516,1.4566936543772253
EC-244,+his,11.717171717171716,1.4780279722708147
EC-244,+his,11.919191919191919,1.5039440206559407
EC-244,+his,12.121212121212121,1.4902441760081337
EC-244,+his,12.323232323232324,1.5013134432840047
EC-244,+his,12.525252525252524,1.5482503572518849
EC-244,+his,12.727272727272727,1.4758041746729493
EC-244,+his,12.929292929292929,1.483202701050455
EC-244,+his,13.131313131313131,1.506087667484862
EC-244,+his,13.333333333333334,1.4948697693743236
EC-244,+his,13.535353535353535,1.5418399156868194
EC-244,+his,13.737373737373737,1.5693881213513952
EC-244,+his,13.93939393939394,1.5788633315654406
EC-244,+his,14.141414141414142,1.5460961595986844
EC-244,+his,14.343434343434343,1.5273262583373557
EC-244,+his,14.545454545454545,1.5951498023344326
EC-244,+his,14.747474747474747,1.5328157826607132
EC-244,+his,14.94949494949495,1.5826423880385838
EC-244,+his,15.15151515151515,1.5545393673850216
EC-244,+his,15.353535353535353,1.6392197410480747
EC-244,+his,15.555555555555555,1.6885835333348178
EC-244,+his,15.757575757575758,1.5530350007350637
EC-244,+his,15.959595959595958,1.5689562901133745
EC-244,+his,16.161616161616163,1.5694574854138323
EC-244,+his,16.363636363636363,1.5819841657032374
EC-244,+his,16.565656565656564,1.6552650152638073
EC-244,+his,16.767676767676768,1.6037728851806052
EC-244,+his,16.96969696969697,1.6147007390762638
EC-244,+his,17.171717171717173,1.5501150727979032
EC-244,+his,17.373737373737374,1.5295038692816336
EC-244,+his,17.575757575757574,1.5318273212749198
EC-244,+his,17.77777777777778,1.5971899122971374
EC-244,+his,17.97979797979798,1.5570825561486448
EC-244,+his,18.18181818181818,1.65042656241959
EC-244,+his,18.383838383838384,1.565766267805991
EC-244,+his,18.585858585858585,1.5569886106714685
EC-244,+his,18.78787878787879,1.5631849799331217
EC-244,+his,18.98989898989899,1.576868053292298
EC-244,+his,19.19191919191919,1.6062425264710531
EC-244,+his,19.393939393939394,1.5661614687003482
EC-244,+his,19.595959595959595,1.754311444785441
EC-244,+his,19.7979797979798,1.6081718145331427
EC-244,+his,20.0,1.5771781781418812
EC-244,-his,0.0,-0.004522164536766453
EC-244,-his,0.20202020202020202,0.025094920776971456
EC-244,-his,0.40404040404040403,0.166834081332733
EC-244,-his,0.6060606060606061,0.03581212742224824
EC-244,-his,0.8080808080808081,0.09723347839253149
EC-244,-his,1.0101010101010102,0.06506055842410402
EC-244,-his,1.2121212121212122,0.15784326829002188
EC-244,-his,1.4141414141414141,0.11126358089816116
EC-244,-his,1.6161616161616161,0.11516166828486951
EC-244,-his,1.8181818181818181,0.11713513977216693
EC-244,-his,2.0202020202020203,0.13357397421537803
EC-244,-his,2.2222222222222223,0.10411584883298214
EC-244,-his,2.4242424242424243,0.07438655855033806
EC-244,-his,2.6262626262626263,0.14551230519122985
EC-244,-his,2.8282828282828283,0.10874122707791928
EC-244,-his,3.0303030303030303,0.010897051066316
EC-244,-his,3.2323232323232323,0.10686220207587754
EC-244,-his,3.4343434343434343,0.2118202743158224
EC-244,-his,3.6363636363636362,0.1877958914292799
EC-244,-his,3.8383838383838382,0.21761572525396852
EC-244,-his,4.040404040404041,0.23980509297430816
EC-244,-his,4.242424242424242,0.14337643741336964
EC-244,-his,4.444444444444445,0.20798551612272595
EC-244,-his,4.646464646464646,0.20315432954502813
EC-244,-his,4.848484848484849,0.1979976242961712
EC-244,-his,5.05050505050505,0.19702379727235556
EC-244,-his,5.252525252525253,0.18022873939196063
EC-244,-his,5.454545454545454,0.15223485259649067
EC-244,-his,5.656565656565657,0.33609942627492984
EC-244,-his,5.858585858585858,0.2258737356738197
EC-244,-his,6.0606060606060606,0.241714762464246
EC-244,-his,6.262626262626262,0.2993808107256478
EC-244,-his,6.4646464646464645,0.31772438295529426
EC-244,-his,6.666666666666667,0.22390704390812802
EC-244,-his,6.8686868686868685,0.29122995817977765
EC-244,-his,7.070707070707071,0.20947836644603923
EC-244,-his,7.2727272727272725,0.28592559623172925
EC-244,-his,7.474747474747475,0.23030117766813482
EC-244,-his,7.6767676767676765,0.24320383569136517
EC-244,-his,7.878787878787879,0.3089316276432557
EC-244,-his,8.080808080808081,0.2243168686612844
EC-244,-his,8.282828282828282,0.2824397457739387
EC-244,-his,8.484848484848484,0.36783113887109914
EC-244,-his,8.686868686868687,0.24495150530877488
EC-244,-his,8.88888888888889,0.36974424876418344
EC-244,-his,9.09090909090909,0.3037005987579935
EC-244,-his,9.292929292929292,0.25579388153464677
EC-244,-his,9.494949494949495,0.3082861756865652
EC-244,-his,9.696969696969697,0.2496303292585177
EC-244,-his,9.8989898989899,0.27409291399549807
EC-244,-his,10.1010101010101,0.3132676347261193
EC-244,-his,10.303030303030303,0.24680571122977385
EC-244,-his,10.505050505050505,0.3499258202530995
EC-244,-his,10.707070707070708,0.2447565045356263
EC-244,-his,10.909090909090908,0.2451217685123501
EC-244,-his,11.11111111111111,0.2903400081055674
EC-244,-his,11.313131313131313,0.3298310100337871
EC-244,-his,11.515151515151516,0.19584294141125885
EC-244,-his,11.717171717171716,0.24552833401420313
EC-244,-his,11.919191919191919,0.3110300335837755
EC-244,-his,12.121212121212121,0.36465889994248757
EC-244,-his,12.323232323232324,0.259927174828808
EC-244,-his,12.525252525252524,0.25649184959453614
EC-244,-his,12.727272727272727,0.3359096939842903
EC-244,-his,12.929292929292929,0.3379219441089763
EC-244,-his,13.131313131313131,0.2970895534594822
EC-244,-his,13.333333333333334,0.2872589146146024
EC-244,-his,13.535353535353535,0.2820616685258143
EC-244,-his,13.737373737373737,0.32821335454779704
EC-244,-his,13.93939393939394,0.31360742276043907
EC-244,-his,14.141414141414142,0.3050532526048201
EC-244,-his,14.343434343434343,0.32971596770962924
EC-244,-his,14.545454545454545,0.29911312433752474
EC-244,-his,14.747474747474747,0.2990380167959223
EC-244,-his,14.94949494949495,0.2558914335435383
EC-244,-his,15.15151515151515,0.2850076371380521
EC-244,-his,15.353535353535353,0.21431890389856745
EC-244,-his,15.555555555555555,0.25559694882112316
EC-244,-his,15.757575757575758,0.29260381878357217
EC-244,-his,15.959595959595958,0.34605698792300615
EC-244,-his,16.161616161616163,0.3014416039200529
EC-244,-his,16.363636363636363,0.3332585616073974
EC-244,-his,16.565656565656564,0.3385413696488681
EC-244,-his,16.767676767676768,0.3662398347954646
EC-244,-his,16.96969696969697,0.22747747879544816
EC-244,-his,17.171717171717173,0.30160940016440363
EC-244,-his,17.373737373737374,0.2729735499881792
EC-244,-his,17.575757575757574,0.18665599394729993
EC-244,-his,17.77777777777778,0.3581918343058993
EC-244,-his,17.97979797979798,0.3880291715549779
EC-244,-his,18.18181818181818,0.3644030987787641
EC-244,-his,18.383838383838384,0.3196717452404615
EC-244,-his,18.585858585858585,0.2756360540161016
EC-244,-his,18.78787878787879,0.3277848467949484
EC-244,-his,18.98989898989899,0.35227717394178704
EC-244,-his,19.19191919191919,0.2096831169640927
EC-244,-his,19.393939393939394,0.34027313917481505
EC-244,-his,19.595959595959595,0.2640101600331911
EC-244,-his,19.7979797979798,0.31428590984556093
EC-244,-his,20.0,0.3171205353039659
EC-244,+met,0.0,0.09202132966721997
EC-244,+met,0.20202020202020202,0.04917850655890971
EC-244,+met,0.40404040404040403,0.04711038706710819
EC-244,+met,0.6060606060606061,0.0054391853814461655
EC-244,+met,0.8080808080808081,0.08615273825426403
EC-244,+met,1.0101010101010102,0.08972759312657827
EC-244,+met,1.2121212121212122,0.07238111408375046
EC-244,+met,1.4141414141414141,0.09497886414291212
EC-244,+met,1.6161616161616161,0.21587244409079748
EC-244,+met,1.8181818181818181,0.06262081406240001
EC-244,+met,2.0202020202020203,0.21973296382627103
EC-244,+met,2.2222222222222223,0.1501218894949586
EC-244,+met,2.4242424242424243,0.23308883045647838
EC-244,+met,2.6262626262626263,0.13243888373864457
EC-244,+met,2.8282828282828283,0.12121695688456417
EC-244,+met,3.0303030303030303,0.32543152588070384
EC-244,+met,3.2323232323232323,0.2716293426486172
EC-244,+met,3.4343434343434343,0.2701602288771598
EC-244,+met,3.6363636363636362,0.24419947802461262
EC-244,+met,3.8383838383838382,0.38462638228273355
EC-244,+met,4.040404040404041,0.28585914770674886
EC-244,+met,4.242424242424242,0.27980065133916354
EC-244,+met,4.444444444444445,0.4120018655321462
EC-244,+met,4.646464646464646,0.3771586402014124
EC-244,+met,4.848484848484849,0.43390682254473933
EC-244,+met,5.05050505050505,0.5837416949188984
EC-244,+met,5.252525252525253,0.4659270930834416
EC-244,+met,5.454545454545454,0.5795867963915509
EC-244,+met,5.656565656565657,0.6053864981393899
EC-244,+met,5.858585858585858,0.5813199512762145
EC-244,+met,6.0606060606060606,0.691771378631037
EC-244,+met,6.262626262626262,0.7472371888100776
EC-244,+met,6.4646464646464645,0.7295805359787333
EC-244,+met,6.666666666666667,0.7908578824353115
EC-244,+met,6.8686868686868685,0.7882501477578439
EC-244,+met,7.070707070707071,0.887588359041431
EC-244,+met,7.2727272727272725,0.8401565622374982
EC-244,+met,7.474747474747475,0.9612839434536453
EC-244,+met,7.6767676767676765,0.9635907556898662
EC-244,+met,7.878787878787879,1.0504856858804072
EC-244,+met,8.080808080808081,1.0800445351408958
EC-244,+met,8.282828282828282,1.1105385538362633
EC-244,+met,8.484848484848484,1.1543233787257503
EC-244,+met,8.686868686868687,1.2970491978469176
EC-244,+met,8.88888888888889,1.008040606770201
EC-244,+met,9.09090909090909,1.2647795195755036
EC-244,+met,9.292929292929292,1.281401339952293
EC-244,+met,9.494949494949495,1.3664048158021287
EC-244,+met,9.696969696969697,1.38255508756071
EC-244,+met,9.8989898989899,1.3857257265559486
EC-244,+met,10.1010101010101,1.460488932461985
EC-244,+met,10.303030303030303,1.3721595292699642
EC-244,+met,10.505050505050505,1.453973414090977
EC-244,+met,10.707070707070708,1.4456792913711232
EC-244,+met,10.909090909090908,1.4509950651095687
EC-244,+met,11.11111111111111,1.477027777502622
EC-244,+met,11.313131313131313,1.5636109875892192
EC-244,+met,11.515151515151516,1.4912433812302577
EC-244,+met,11.717171717171716,1.61571826784293
EC-244,+met,11.919191919191919,1.534522376594304
EC-244,+met,12.121212121212121,1.6443225474359258
EC-244,+met,12.323232323232324,1.5424909711676373
EC-244,+met,12.525252525252524,1.656465865904142
EC-244,+met,12.727272727272727,1.6311458788074504
EC-244,+met,12.929292929292929,1.6245710054732814
EC-244,+met,13.131313131313131,1.6041131628220529
EC-244,+met,13.333333333333334,1.6715085313265008
EC-244,+met,13.535353535353535,1.6610618814490574
EC-244,+met,13.737373737373737,1.587444830680392
EC-244,+met,13.93939393939394,1.738834084920136
EC-244,+met,14.141414141414142,1.5937206234225738
EC-244,+met,14.343434343434343,1.6240945415188555
EC-244,+met,14.545454545454545,1.6190313085426542
EC-244,+met,14.747474747474747,1.6454761576632477
EC-244,+met,14.94949494949495,1.7302203499249573
EC-244,+met,15.15151515151515,1.6683328567742102
EC-244,+met,15.353535353535353,1.625775360899629
EC-244,+met,15.555555555555555,1.6626255823533413
EC-244,+met,15.757575757575758,1.657686678079496
EC-244,+met,15.959595959595958,1.7242969272791995
EC-244,+met,16.161616161616163,1.646833434558004
EC-244,+met,16.363636363636363,1.6630483639311524
EC-244,+met,16.565656565656564,1.6370399546824246
EC-244,+met,16.767676767676768,1.569413507103547
EC-244,+met,16.96969696969697,1.7050143399230087
EC-244,+met,17.171717171717173,1.7089729729862524
EC-244,+met,17.373737373737374,1.6592777880904166
EC-244,+met,17.575757575757574,1.7338071193374727
EC-244,+met,17.77777777777778,1.726864940899141
EC-244,+met,17.97979797979798,1.6626115162384312
EC-244,+met,18.18181818181818,1.6369686932513183
EC-244,+met,18.383838383838384,1.6824547261171594
EC-244,+met,18.585858585858585,1.6358964287554814
EC-244,+met,18.78787878787879,1.745106905319349
EC-244,+met,18.98989898989899,1.7151944455977992
EC-244,+met,19.19191919191919,1.7134271511153605
EC-244,+met,19.393939393939394,1.6971974329584212
EC-244,+met,19.595959595959595,1.686750392284078
